assoc_id,old_person_id,new_person_id
3385,3385,703
3386,3386,703
3387,3387,703
3388,3388,703
3389,3389,703
3390,3390,703
3391,3391,703
3392,3392,703
3393,3393,703
3394,3394,703
3395,3395,703
3396,3396,703
3397,3397,703
3398,3398,703
3399,3399,703
3400,3400,703
3401,3401,704
3402,3402,705
3403,3403,705
3404,3404,706
3405,3405,707
3406,3406,707
3407,3407,707
3408,3408,708
3409,3409,708
3410,3410,708
3411,3411,708
3412,3412,708
3413,3413,708
3414,3414,708
3415,3415,708
3416,3416,708
3417,3417,708
3418,3418,708
3419,3419,708
3420,3420,708
3421,3421,708
3422,3422,708
3423,3423,708
3424,3424,708
3425,3425,709
3426,3426,709
3427,3427,709
3428,3428,710
3429,3429,711
3430,3430,712
3431,3431,713
3432,3432,713
3433,3433,713
3434,3434,714
3435,3435,715
3436,3436,716
3437,3437,716
3438,3438,717
3439,3439,717
3440,3440,717
3441,3441,718
3442,3442,719
3443,3443,719
3444,3444,719
3445,3445,720
3446,3446,721
3447,3447,722
3448,3448,722
3449,3449,722
3450,3450,723
3451,3451,723
3452,3452,723
3453,3453,724
3454,3454,725
3455,3455,725
3456,3456,725
3457,3457,726
3458,3458,726
3459,3459,726
3460,3460,727
3461,3461,727
3462,3462,728
3463,3463,728
3464,3464,728
3465,3465,729
3466,3466,730
3467,3467,730
3468,3468,730
3469,3469,730
3470,3470,731
3471,3471,732
3472,3472,732
3473,3473,732
3474,3474,732
3475,3475,732
3476,3476,732
3477,3477,732
3478,3478,732
3479,3479,732
3480,3480,732
3481,3481,733
3482,3482,734
3483,3483,735
3484,3484,735
3485,3485,735
3486,3486,735
3487,3487,735
3488,3488,736
3489,3489,736
3490,3490,736
3491,3491,736
3492,3492,736
3493,3493,736
3494,3494,736
3495,3495,736
3496,3496,736
3497,3497,736
3498,3498,737
3499,3499,737
3500,3500,737
3501,3501,738
3502,3502,738
3503,3503,738
3504,3504,738
3505,3505,739
3506,3506,740
3507,3507,741
3508,3508,742
3509,3509,743
3510,3510,744
3511,3511,744
3512,3512,744
3513,3513,744
3514,3514,745
3515,3515,745
3516,3516,745
3517,3517,745
3518,3518,746
3519,3519,747
3520,3520,748
3521,3521,749
3522,3522,749
3523,3523,749
3524,3524,749
3525,3525,750
3526,3526,750
3527,3527,750
3528,3528,750
3529,3529,751
3530,3530,752
3531,3531,752
3532,3532,752
3533,3533,752
3534,3534,753
3535,3535,753
3536,3536,753
3537,3537,754
3538,3538,755
3539,3539,755
3540,3540,755
3541,3541,755
3542,3542,756
3543,3543,757
3544,3544,757
3545,3545,757
3546,3546,757
3547,3547,758
3548,3548,759
3549,3549,759
3550,3550,759
3551,3551,759
3552,3552,760
3553,3553,760
3554,3554,760
3555,3555,760
3556,3556,761
3557,3557,762
3558,3558,762
3559,3559,762
3560,3560,762
3561,3561,763
3562,3562,764
3563,3563,764
3564,3564,764
3565,3565,765
3566,3566,766
3567,3567,766
3568,3568,766
3569,3569,766
3570,3570,767
3571,3571,768
3572,3572,768
3573,3573,769
3574,3574,769
3575,3575,769
3576,3576,770
3577,3577,770
3578,3578,770
3579,3579,770
3580,3580,771
3581,3581,771
3582,3582,771
3583,3583,772
3584,3584,773
3585,3585,773
3586,3586,773
3587,3587,774
3588,3588,775
3589,3589,775
3590,3590,775
3591,3591,776
3592,3592,777
3593,3593,777
3594,3594,777
3595,3595,777
3596,3596,778
3597,3597,779
3598,3598,779
3599,3599,779
3600,3600,779
3601,3601,780
3602,3602,781
3603,3603,781
3604,3604,781
3605,3605,781
3606,3606,781
3607,3607,781
3608,3608,781
3609,3609,781
3610,3610,781
3611,3611,781
3612,3612,781
3613,3613,781
3614,3614,781
3615,3615,782
3616,3616,782
3617,3617,783
3618,3618,783
3619,3619,783
3620,3620,783
3621,3621,784
3622,3622,785
3623,3623,786
3624,3624,787
3625,3625,787
3626,3626,787
3627,3627,787
3628,3628,788
3629,3629,789
3630,3630,790
3631,3631,790
3632,3632,790
3633,3633,790
3634,3634,791
3635,3635,791
3636,3636,792
3637,3637,792
3638,3638,792
3639,3639,793
3640,3640,793
3641,3641,793
3642,3642,794
3643,3643,794
3644,3644,794
3645,3645,794
3646,3646,795
3647,3647,795
3648,3648,795
3649,3649,796
3650,3650,797
3651,3651,797
3652,3652,797
3653,3653,798
3654,3654,799
3655,3655,800
3656,3656,801
3657,3657,801
3658,3658,801
3659,3659,801
3660,3660,802
3661,3661,802
3662,3662,803
3663,3663,804
3664,3664,805
3665,3665,805
3666,3666,805
3667,3667,805
3668,3668,806
3669,3669,806
3670,3670,806
3671,3671,807
3672,3672,808
3673,3673,809
3674,3674,810
3675,3675,811
3676,3676,811
3677,3677,811
3678,3678,812
3679,3679,812
3680,3680,812
3681,3681,813
3682,3682,813
3683,3683,813
3684,3684,813
3685,3685,814
3686,3686,815
3687,3687,815
3688,3688,815
3689,3689,815
3690,3690,816
3691,3691,817
3692,3692,818
3693,3693,818
3694,3694,818
3695,3695,819
3696,3696,820
3697,3697,820
3698,3698,820
3699,3699,821
3700,3700,821
3701,3701,821
3702,3702,821
3703,3703,822
3704,3704,822
3705,3705,822
3706,3706,823
3707,3707,824
3708,3708,825
3709,3709,826
3710,3710,827
3711,3711,827
3712,3712,827
3713,3713,828
3714,3714,828
3715,3715,828
3716,3716,829
3717,3717,830
3718,3718,830
3719,3719,830
3720,3720,830
3721,3721,831
3722,3722,832
3723,3723,832
3724,3724,832
3725,3725,832
3726,3726,833
3727,3727,834
3728,3728,834
3729,3729,834
3730,3730,835
3731,3731,835
3732,3732,835
3733,3733,835
3734,3734,836
3735,3735,836
3736,3736,836
3737,3737,836
3738,3738,836
3739,3739,837
3740,3740,837
3741,3741,837
3742,3742,837
3743,3743,838
3744,3744,838
3745,3745,838
3746,3746,839
3747,3747,840
3748,3748,841
3749,3749,841
3750,3750,841
3751,3751,841
3752,3752,842
3753,3753,842
3754,3754,842
3755,3755,843
3756,3756,844
3757,3757,844
3758,3758,844
3759,3759,845
3760,3760,845
3761,3761,845
3762,3762,845
3763,3763,846
3764,3764,846
3765,3765,846
3766,3766,847
3767,3767,848
3768,3768,848
3769,3769,848
3770,3770,849
3771,3771,849
3772,3772,849
3773,3773,849
3774,3774,850
3775,3775,850
3776,3776,850
3777,3777,850
3778,3778,850
3779,3779,850
3780,3780,850
3781,3781,850
3782,3782,850
3783,3783,850
3784,3784,850
3785,3785,850
3786,3786,850
3787,3787,850
3788,3788,851
3789,3789,851
3790,3790,851
3791,3791,851
3792,3792,852
3793,3793,852
3794,3794,853
3795,3795,853
3796,3796,853
3797,3797,854
3798,3798,854
3799,3799,854
3800,3800,854
3801,3801,854
3802,3802,854
3803,3803,854
3804,3804,854
3805,3805,854
3806,3806,854
3807,3807,854
3808,3808,855
3809,3809,855
3810,3810,855
3811,3811,855
3812,3812,855
3813,3813,855
3814,3814,855
3815,3815,856
3816,3816,856
3817,3817,857
3818,3818,857
3819,3819,857
3820,3820,858
3821,3821,858
3822,3822,858
3823,3823,859
3824,3824,860
3825,3825,861
3826,3826,861
3827,3827,861
3828,3828,861
3829,3829,862
3830,3830,862
3831,3831,862
3832,3832,862
3833,3833,863
3834,3834,863
3835,3835,863
3836,3836,863
3837,3837,864
3838,3838,864
3839,3839,864
3840,3840,864
3841,3841,864
3842,3842,865
3843,3843,865
3844,3844,865
3845,3845,866
3846,3846,866
3847,3847,866
3848,3848,867
3849,3849,867
3850,3850,868
3851,3851,869
3852,3852,869
3853,3853,869
3854,3854,869
3855,3855,870
3856,3856,870
3857,3857,870
3858,3858,870
3859,3859,871
3860,3860,872
3861,3861,872
3862,3862,872
3863,3863,873
3864,3864,873
3865,3865,873
3866,3866,873
3867,3867,874
3868,3868,875
3869,3869,875
3870,3870,875
3871,3871,875
3872,3872,876
3873,3873,876
3874,3874,876
3875,3875,876
3876,3876,877
3877,3877,878
3878,3878,879
3879,3879,879
3880,3880,879
3881,3881,880
3882,3882,880
3883,3883,881
3884,3884,882
3885,3885,883
3886,3886,883
3887,3887,883
3888,3888,883
3889,3889,883
3890,3890,883
3891,3891,883
3892,3892,884
3893,3893,885
3894,3894,885
3895,3895,885
3896,3896,885
3897,3897,886
3898,3898,886
3899,3899,886
3900,3900,886
3901,3901,886
3902,3902,886
3903,3903,886
3904,3904,887
3905,3905,887
3906,3906,887
3907,3907,887
3908,3908,888
3909,3909,889
3910,3910,890
3911,3911,890
3912,3912,890
3913,3913,891
3914,3914,892
3915,3915,892
3916,3916,892
3917,3917,893
3918,3918,894
3919,3919,894
3920,3920,894
3921,3921,894
3922,3922,895
3923,3923,896
3924,3924,896
3925,3925,896
3926,3926,896
3927,3927,896
3928,3928,896
3929,3929,896
3930,3930,896
3931,3931,896
3932,3932,897
3933,3933,898
3934,3934,898
3935,3935,899
3936,3936,900
3937,3937,900
3938,3938,901
3939,3939,902
3940,3940,903
3941,3941,904
3942,3942,905
3943,3943,905
3944,3944,905
3945,3945,906
3946,3946,907
3947,3947,907
3948,3948,907
3949,3949,908
3950,3950,908
3951,3951,908
3952,3952,908
3953,3953,909
3954,3954,910
3955,3955,910
3956,3956,911
3957,3957,911
3958,3958,911
3959,3959,911
3960,3960,911
3961,3961,911
3962,3962,912
3963,3963,913
3964,3964,913
3965,3965,913
3966,3966,913
3967,3967,914
3968,3968,915
3969,3969,915
3970,3970,916
3971,3971,917
3972,3972,918
3973,3973,918
3974,3974,918
3975,3975,918
3976,3976,918
3977,3977,919
3978,3978,919
3979,3979,919
3980,3980,920
3981,3981,921
3982,3982,921
3983,3983,921
3984,3984,921
3985,3985,922
3986,3986,923
3987,3987,923
3988,3988,923
3989,3989,923
3990,3990,924
3991,3991,925
3992,3992,926
3993,3993,926
3994,3994,926
3995,3995,927
3996,3996,928
3997,3997,928
3998,3998,928
3999,3999,929
4000,4000,930
4001,4001,930
4002,4002,930
4003,4003,930
4004,4004,930
4005,4005,931
4006,4006,932
4007,4007,932
4008,4008,932
4009,4009,932
4010,4010,933
4011,4011,934
4012,4012,935
4013,4013,935
4014,4014,935
4015,4015,935
4016,4016,935
4017,4017,935
4018,4018,935
4019,4019,935
4020,4020,935
4021,4021,936
4022,4022,936
4023,4023,936
4024,4024,936
4025,4025,937
4026,4026,937
4027,4027,937
4028,4028,937
4029,4029,937
4030,4030,937
4031,4031,938
4032,4032,938
4033,4033,938
4034,4034,938
4035,4035,938
4036,4036,938
4037,4037,939
4038,4038,939
4039,4039,939
4040,4040,940
4041,4041,940
4042,4042,940
4043,4043,940
4044,4044,941
4045,4045,941
4046,4046,942
4047,4047,942
4048,4048,942
4049,4049,943
4050,4050,944
4051,4051,944
4052,4052,944
4053,4053,944
4054,4054,945
4055,4055,946
4056,4056,947
4057,4057,948
4058,4058,948
4059,4059,948
4060,4060,949
4061,4061,950
4062,4062,951
4063,4063,952
4064,4064,952
4065,4065,952
4066,4066,952
4067,4067,953
4068,4068,954
4069,4069,955
4070,4070,956
4071,4071,956
4072,4072,956
4073,4073,957
4074,4074,957
4075,4075,957
4076,4076,958
4077,4077,959
4078,4078,959
4079,4079,959
4080,4080,960
4081,4081,960
4082,4082,960
4083,4083,960
4084,4084,961
4085,4085,962
4086,4086,962
4087,4087,962
4088,4088,962
4089,4089,963
4090,4090,963
4091,4091,963
4092,4092,963
4093,4093,963
4094,4094,963
4095,4095,963
4096,4096,963
4097,4097,964
4098,4098,964
4099,4099,964
4100,4100,965
4101,4101,966
4102,4102,967
4103,4103,967
4104,4104,967
4105,4105,967
4106,4106,968
4107,4107,969
4108,4108,969
4109,4109,970
4110,4110,971
4111,4111,971
4112,4112,972
4113,4113,973
4114,4114,973
4115,4115,973
4116,4116,974
4117,4117,974
4118,4118,974
4119,4119,974
4120,4120,975
4121,4121,975
4122,4122,975
4123,4123,976
4124,4124,976
4125,4125,976
4126,4126,976
4127,4127,977
4128,4128,978
4129,4129,978
4130,4130,978
4131,4131,978
4132,4132,978
4133,4133,978
4134,4134,978
4135,4135,978
4136,4136,978
4137,4137,978
4138,4138,978
4139,4139,978
4140,4140,978
4141,4141,978
4142,4142,978
4143,4143,978
4144,4144,978
4145,4145,978
4146,4146,978
4147,4147,978
4148,4148,978
4149,4149,978
4150,4150,978
4151,4151,978
4152,4152,978
4153,4153,978
4154,4154,978
4155,4155,978
4156,4156,978
4157,4157,978
4158,4158,978
4159,4159,978
4160,4160,978
4161,4161,978
4162,4162,978
4163,4163,978
4164,4164,978
4165,4165,978
4166,4166,978
4167,4167,978
4168,4168,978
4169,4169,978
4170,4170,978
4171,4171,978
4172,4172,978
4173,4173,978
4174,4174,978
4175,4175,978
4176,4176,978
4177,4177,978
4178,4178,978
4179,4179,978
4180,4180,978
4181,4181,978
4182,4182,978
4183,4183,978
4184,4184,978
4185,4185,978
4186,4186,978
4187,4187,978
4188,4188,978
4189,4189,978
4190,4190,978
4191,4191,978
4192,4192,978
4193,4193,978
4194,4194,978
4195,4195,978
4196,4196,978
4197,4197,978
4198,4198,978
4199,4199,978
4200,4200,978
4201,4201,978
4202,4202,978
4203,4203,978
4204,4204,978
4205,4205,978
4206,4206,978
4207,4207,978
4208,4208,978
4209,4209,978
4210,4210,978
4211,4211,978
4212,4212,978
4213,4213,978
4214,4214,978
4215,4215,978
4216,4216,978
4217,4217,978
4218,4218,978
4219,4219,978
4220,4220,978
4221,4221,978
4222,4222,978
4223,4223,978
4224,4224,978
4225,4225,978
4226,4226,978
4227,4227,978
4228,4228,978
4229,4229,978
4230,4230,978
4231,4231,978
4232,4232,978
4233,4233,978
4234,4234,978
4235,4235,978
4236,4236,978
4237,4237,978
4238,4238,978
4239,4239,978
4240,4240,978
4241,4241,978
4242,4242,978
4243,4243,978
4244,4244,978
4245,4245,978
4246,4246,978
4247,4247,978
4248,4248,978
4249,4249,978
4250,4250,978
4251,4251,978
4252,4252,978
4253,4253,978
4254,4254,978
4255,4255,978
4256,4256,978
4257,4257,978
4258,4258,978
4259,4259,978
4260,4260,978
4261,4261,978
4262,4262,978
4263,4263,978
4264,4264,978
4265,4265,978
4266,4266,978
4267,4267,978
4268,4268,978
4269,4269,978
4270,4270,978
4271,4271,978
4272,4272,978
4273,4273,978
4274,4274,978
4275,4275,978
4276,4276,978
4277,4277,978
4278,4278,978
4279,4279,978
4280,4280,978
4281,4281,978
4282,4282,978
4283,4283,978
4284,4284,978
4285,4285,978
4286,4286,978
4287,4287,978
4288,4288,978
4289,4289,978
4290,4290,978
4291,4291,978
4292,4292,978
4293,4293,978
4294,4294,978
4295,4295,978
4296,4296,978
4297,4297,978
4298,4298,978
4299,4299,978
4300,4300,978
4301,4301,978
4302,4302,978
4303,4303,978
4304,4304,978
4305,4305,978
4306,4306,978
4307,4307,978
4308,4308,978
4309,4309,978
4310,4310,978
4311,4311,978
4312,4312,978
4313,4313,978
4314,4314,978
4315,4315,978
4316,4316,978
4317,4317,978
4318,4318,978
4319,4319,978
4320,4320,978
4321,4321,978
4322,4322,978
4323,4323,978
4324,4324,978
4325,4325,978
4326,4326,978
4327,4327,978
4328,4328,978
4329,4329,978
4330,4330,978
4331,4331,978
4332,4332,978
4333,4333,978
4334,4334,978
4335,4335,978
4336,4336,978
4337,4337,978
4338,4338,978
4339,4339,978
4340,4340,978
4341,4341,978
4342,4342,978
4343,4343,978
4344,4344,978
4345,4345,978
4346,4346,978
4347,4347,978
4348,4348,978
4349,4349,978
4350,4350,978
4351,4351,978
4352,4352,978
4353,4353,978
4354,4354,978
4355,4355,978
4356,4356,978
4357,4357,978
4358,4358,978
4359,4359,978
4360,4360,978
4361,4361,978
4362,4362,978
4363,4363,978
4364,4364,978
4365,4365,978
4366,4366,978
4367,4367,978
4368,4368,978
4369,4369,978
4370,4370,978
4371,4371,978
4372,4372,978
4373,4373,978
4374,4374,978
4375,4375,978
4376,4376,978
4377,4377,978
4378,4378,978
4379,4379,978
4380,4380,978
4381,4381,978
4382,4382,978
4383,4383,978
4384,4384,978
4385,4385,978
4386,4386,978
4387,4387,978
4388,4388,978
4389,4389,978
4390,4390,978
4391,4391,978
4392,4392,978
4393,4393,978
4394,4394,978
4395,4395,978
4396,4396,978
4397,4397,978
4398,4398,978
4399,4399,978
4400,4400,978
4401,4401,978
4402,4402,978
4403,4403,978
4404,4404,978
4405,4405,978
4406,4406,978
4407,4407,978
4408,4408,978
4409,4409,978
4410,4410,978
4411,4411,978
4412,4412,978
4413,4413,978
4414,4414,978
4415,4415,978
4416,4416,978
4417,4417,978
4418,4418,978
4419,4419,978
4420,4420,978
4421,4421,978
4422,4422,978
4423,4423,978
4424,4424,978
4425,4425,978
4426,4426,978
4427,4427,978
4428,4428,978
4429,4429,978
4430,4430,978
4431,4431,978
4432,4432,978
4433,4433,978
4434,4434,978
4435,4435,978
4436,4436,978
4437,4437,978
4438,4438,978
4439,4439,978
4440,4440,978
4441,4441,978
4442,4442,978
4443,4443,978
4444,4444,978
4445,4445,978
4446,4446,978
4447,4447,978
4448,4448,978
4449,4449,978
4450,4450,978
4451,4451,978
4452,4452,978
4453,4453,978
4454,4454,978
4455,4455,978
4456,4456,978
4457,4457,978
4458,4458,978
4459,4459,978
4460,4460,978
4461,4461,979
4462,4462,980
4463,4463,981
4464,4464,981
4465,4465,981
4466,4466,982
4467,4467,983
4468,4468,984
4469,4469,984
4470,4470,984
4471,4471,984
4472,4472,985
4473,4473,986
4474,4474,986
4475,4475,986
4476,4476,987
4477,4477,987
4478,4478,987
4479,4479,988
4480,4480,989
4481,4481,989
4482,4482,990
4483,4483,991
4484,4484,992
4485,4485,992
4486,4486,992
4487,4487,993
4488,4488,993
4489,4489,993
4490,4490,994
4491,4491,994
4492,4492,994
4493,4493,995
4494,4494,996
4495,4495,996
4496,4496,996
4497,4497,996
4498,4498,996
4499,4499,996
4500,4500,996
4501,4501,996
4502,4502,997
4503,4503,997
4504,4504,997
4505,4505,997
4506,4506,998
4507,4507,999
4508,4508,1000
4509,4509,1001
4510,4510,1001
4511,4511,1001
4512,4512,1001
4513,4513,1001
4514,4514,1001
4515,4515,1001
4516,4516,1001
4517,4517,1001
4518,4518,1001
4519,4519,1001
4520,4520,1002
4521,4521,1003
4522,4522,1003
4523,4523,1003
4524,4524,1003
4525,4525,1003
4526,4526,1003
4527,4527,1004
4528,4528,1005
4529,4529,1005
4530,4530,1005
4531,4531,1005
4532,4532,1006
4533,4533,1007
4534,4534,1007
4535,4535,1007
4536,4536,1007
4537,4537,1007
4538,4538,1007
4539,4539,1008
4540,4540,1008
4541,4541,1008
4542,4542,1009
4543,4543,1009
4544,4544,1009
4545,4545,1009
4546,4546,1010
4547,4547,1010
4548,4548,1010
4549,4549,1011
4550,4550,1011
4551,4551,1012
4552,4552,1012
4553,4553,1012
4554,4554,1013
4555,4555,1013
4556,4556,1013
4557,4557,1014
4558,4558,1015
4559,4559,1016
4560,4560,1017
4561,4561,1017
4562,4562,1017
4563,4563,1018
4564,4564,1019
4565,4565,1019
4566,4566,1020
4567,4567,1020
4568,4568,1020
4569,4569,1021
4570,4570,1022
4571,4571,1023
4572,4572,1024
4573,4573,1024
4574,4574,1024
4575,4575,1025
4576,4576,1025
4577,4577,1025
4578,4578,1026
4579,4579,1026
4580,4580,1026
4581,4581,1026
4582,4582,1027
4583,4583,1028
4584,4584,1029
4585,4585,1030
4586,4586,1031
4587,4587,1032
4588,4588,1033
4589,4589,1034
4590,4590,1035
4591,4591,1035
4592,4592,1035
4593,4593,1035
4594,4594,1035
4595,4595,1036
4596,4596,1036
4597,4597,1036
4598,4598,1037
4599,4599,1038
4600,4600,1038
4601,4601,1038
4602,4602,1038
4603,4603,1039
4604,4604,1039
4605,4605,1039
4606,4606,1039
4607,4607,1040
4608,4608,1040
4609,4609,1040
4610,4610,1040
4611,4611,1041
4612,4612,1041
4613,4613,1041
4614,4614,1042
4615,4615,1043
4616,4616,1043
4617,4617,1043
4618,4618,1043
4619,4619,1044
4620,4620,1044
4621,4621,1045
4622,4622,1046
4623,4623,1046
4624,4624,1046
4625,4625,1047
4626,4626,1048
4627,4627,1049
4628,4628,1049
4629,4629,1050
4630,4630,1051
4631,4631,1051
4632,4632,1051
4633,4633,1051
4634,4634,1052
4635,4635,1053
4636,4636,1054
4637,4637,1055
4638,4638,1056
4639,4639,1057
4640,4640,1057
4641,4641,1057
4642,4642,1057
4643,4643,1057
4644,4644,1058
4645,4645,1059
4646,4646,1060
4647,4647,1060
4648,4648,1061
4649,4649,1062
4650,4650,1063
4651,4651,1063
4652,4652,1064
4653,4653,1064
4654,4654,1065
4655,4655,1065
4656,4656,1066
4657,4657,1067
4658,4658,1067
4659,4659,1067
4660,4660,1068
4661,4661,1068
4662,4662,1069
4663,4663,1070
4664,4664,1071
4665,4665,1071
4666,4666,1071
4667,4667,1072
4668,4668,1072
4669,4669,1072
4670,4670,1073
4671,4671,1073
4672,4672,1074
4673,4673,1075
4674,4674,1076
4675,4675,1076
4676,4676,1076
4677,4677,1077
4678,4678,1078
4679,4679,1078
4680,4680,1079
4681,4681,1080
4682,4682,1081
4683,4683,1082
4684,4684,1083
4685,4685,1084
4686,4686,1085
4687,4687,1085
4688,4688,1085
4689,4689,1086
4690,4690,1087
4691,4691,1087
4692,4692,1087
4693,4693,1088
4694,4694,1089
4695,4695,1090
4696,4696,1090
4697,4697,1091
4698,4698,1092
4699,4699,1092
4700,4700,1092
4701,4701,1092
4702,4702,1093
4703,4703,1093
4704,4704,1093
4705,4705,1094
4706,4706,1095
4707,4707,1096
4708,4708,1096
4709,4709,1096
4710,4710,1096
4711,4711,1097
4712,4712,1097
4713,4713,1097
4714,4714,1097
4715,4715,1098
4716,4716,1099
4717,4717,1099
4718,4718,1099
4719,4719,1099
4720,4720,1100
4721,4721,1101
4722,4722,1101
4723,4723,1101
4724,4724,1101
4725,4725,1102
4726,4726,1102
4727,4727,1102
4728,4728,1103
4729,4729,1104
4730,4730,1105
4731,4731,1106
4732,4732,1106
4733,4733,1106
4734,4734,1107
4735,4735,1107
4736,4736,1108
4737,4737,1108
4738,4738,1108
4739,4739,1108
4740,4740,1109
4741,4741,1109
4742,4742,1109
4743,4743,1110
4744,4744,1110
4745,4745,1110
4746,4746,1111
4747,4747,1112
4748,4748,1112
4749,4749,1112
4750,4750,1112
4751,4751,1113
4752,4752,1113
4753,4753,1113
4754,4754,1113
4755,4755,1114
4756,4756,1115
4757,4757,1115
4758,4758,1115
4759,4759,1116
4760,4760,1116
4761,4761,1116
4762,4762,1116
4763,4763,1117
4764,4764,1118
4765,4765,1118
4766,4766,1118
4767,4767,1119
4768,4768,1119
4769,4769,1119
4770,4770,1119
4771,4771,1119
4772,4772,1119
4773,4773,1120
4774,4774,1120
4775,4775,1121
4776,4776,1121
4777,4777,1121
4778,4778,1122
4779,4779,1122
4780,4780,1122
4781,4781,1122
4782,4782,1122
4783,4783,1122
4784,4784,1123
4785,4785,1124
4786,4786,1124
4787,4787,1124
4788,4788,1125
4789,4789,1125
4790,4790,1125
4791,4791,1126
4792,4792,1127
4793,4793,1127
4794,4794,1127
4795,4795,1128
4796,4796,1128
4797,4797,1128
4798,4798,1128
4799,4799,1129
4800,4800,1130
4801,4801,1131
4802,4802,1131
4803,4803,1131
4804,4804,1131
4805,4805,1131
4806,4806,1131
4807,4807,1131
4808,4808,1132
4809,4809,1132
4810,4810,1132
4811,4811,1133
4812,4812,1133
4813,4813,1133
4814,4814,1133
4815,4815,1134
4816,4816,1134
4817,4817,1135
4818,4818,1135
4819,4819,1136
4820,4820,1137
4821,4821,1137
4822,4822,1137
4823,4823,1138
4824,4824,1139
4825,4825,1140
4826,4826,1141
4827,4827,1142
4828,4828,1142
4829,4829,1142
4830,4830,1142
4831,4831,1143
4832,4832,1144
4833,4833,1144
4834,4834,1145
4835,4835,1146
4836,4836,1146
4837,4837,1146
4838,4838,1146
4839,4839,1147
4840,4840,1147
4841,4841,1147
4842,4842,1148
4843,4843,1148
4844,4844,1148
4845,4845,1149
4846,4846,1149
4847,4847,1149
4848,4848,1149
4849,4849,1149
4850,4850,1149
4851,4851,1150
4852,4852,1150
4853,4853,1150
4854,4854,1150
4855,4855,1150
4856,4856,1150
4857,4857,1150
4858,4858,1150
4859,4859,1150
4860,4860,1150
4861,4861,1151
4862,4862,1152
4863,4863,1152
4864,4864,1152
4865,4865,1152
4866,4866,1153
4867,4867,1153
4868,4868,1154
4869,4869,1155
4870,4870,1156
4871,4871,1156
4872,4872,1157
4873,4873,1158
4874,4874,1159
4875,4875,1160
4876,4876,1161
4877,4877,1161
4878,4878,1161
4879,4879,1161
4880,4880,1162
4881,4881,1163
4882,4882,1164
4883,4883,1165
4884,4884,1165
4885,4885,1166
4886,4886,1166
4887,4887,1166
4888,4888,1166
4889,4889,1166
4890,4890,1166
4891,4891,1166
4892,4892,1166
4893,4893,1166
4894,4894,1166
4895,4895,1166
4896,4896,1166
4897,4897,1166
4898,4898,1166
4899,4899,1166
4900,4900,1166
4901,4901,1166
4902,4902,1166
4903,4903,1166
4904,4904,1166
4905,4905,1166
4906,4906,1166
4907,4907,1166
4908,4908,1166
4909,4909,1166
4910,4910,1166
4911,4911,1166
4912,4912,1166
4913,4913,1166
4914,4914,1166
4915,4915,1166
4916,4916,1166
4917,4917,1166
4918,4918,1166
4919,4919,1166
4920,4920,1166
4921,4921,1166
4922,4922,1166
4923,4923,1166
4924,4924,1166
4925,4925,1166
4926,4926,1166
4927,4927,1166
4928,4928,1166
4929,4929,1166
4930,4930,1166
4931,4931,1166
4932,4932,1166
4933,4933,1166
4934,4934,1166
4935,4935,1166
4936,4936,1166
4937,4937,1166
4938,4938,1166
4939,4939,1166
4940,4940,1166
4941,4941,1166
4942,4942,1166
4943,4943,1166
4944,4944,1166
4945,4945,1166
4946,4946,1166
4947,4947,1166
4948,4948,1166
4949,4949,1166
4950,4950,1166
4951,4951,1166
4952,4952,1166
4953,4953,1166
4954,4954,1166
4955,4955,1166
4956,4956,1166
4957,4957,1166
4958,4958,1166
4959,4959,1166
4960,4960,1166
4961,4961,1166
4962,4962,1166
4963,4963,1166
4964,4964,1166
4965,4965,1166
4966,4966,1166
4967,4967,1166
4968,4968,1166
4969,4969,1166
4970,4970,1166
4971,4971,1166
4972,4972,1166
4973,4973,1166
4974,4974,1166
4975,4975,1166
4976,4976,1166
4977,4977,1166
4978,4978,1166
4979,4979,1166
4980,4980,1166
4981,4981,1166
4982,4982,1166
4983,4983,1166
4984,4984,1166
4985,4985,1166
4986,4986,1166
4987,4987,1166
4988,4988,1166
4989,4989,1166
4990,4990,1166
4991,4991,1166
4992,4992,1166
4993,4993,1166
4994,4994,1166
4995,4995,1166
4996,4996,1166
4997,4997,1166
4998,4998,1166
4999,4999,1166
5000,5000,1166
5001,5001,1166
5002,5002,1166
5003,5003,1166
5004,5004,1166
5005,5005,1166
5006,5006,1166
5007,5007,1166
5008,5008,1166
5009,5009,1166
5010,5010,1166
5011,5011,1166
5012,5012,1166
5013,5013,1166
5014,5014,1166
5015,5015,1166
5016,5016,1166
5017,5017,1166
5018,5018,1166
5019,5019,1166
5020,5020,1166
5021,5021,1166
5022,5022,1166
5023,5023,1166
5024,5024,1166
5025,5025,1166
5026,5026,1166
5027,5027,1166
5028,5028,1166
5029,5029,1166
5030,5030,1166
5031,5031,1166
5032,5032,1166
5033,5033,1166
5034,5034,1166
5035,5035,1166
5036,5036,1166
5037,5037,1166
5038,5038,1166
5039,5039,1166
5040,5040,1166
5041,5041,1166
5042,5042,1166
5043,5043,1166
5044,5044,1166
5045,5045,1166
5046,5046,1166
5047,5047,1166
5048,5048,1166
5049,5049,1166
5050,5050,1166
5051,5051,1166
5052,5052,1166
5053,5053,1166
5054,5054,1166
5055,5055,1166
5056,5056,1166
5057,5057,1166
5058,5058,1166
5059,5059,1166
5060,5060,1166
5061,5061,1166
5062,5062,1166
